zipcode,latitude,longitude,zipcode
52232,41.7879528,-92.3411985,52232
52315,41.9717734,-91.9799694,52315
62558,39.6028828,-89.5699744,62558
52321,42.1366767,-91.0138494,52321
62454,39.0008803,-87.7519606,62454
51447,41.7195534,-95.2154882,51447
52324,42.0219909,-91.7790694,52324
52354,41.9004096,-91.9682165,52354
62401,39.1188993,-88.5635812,62401
52583,40.7492171,-93.1492397,52583
62351,40.1014569,-91.2845656,62351
52627,40.6345553,-91.3381826,52627
52651,40.855476,-91.8108605,52651
62339,40.1127453,-91.0232443,62339
52745,41.724852,-90.7727592,52745
55008,45.5600447,-93.233781,55008
62312,39.7082741,-91.030928,62312
55052,44.2379364,-93.4404741,55052
61878,40.2361018,-88.1801684,61878
62443,38.944001,-88.6123229,62443
47670,38.3518199,-87.569774,47670
62835,38.1077163,-88.331862,62835
51018,42.4567951,-95.691938,51018
47246,39.2982879,-85.7361049,47246
50235,41.9226604,-94.2123883,50235
47203,39.2244426,-85.8671552,47203
50454,43.3555473,-92.7358184,50454
47012,39.4196286,-84.9990372,47012
50482,43.1313721,-93.479864,50482
46919,40.5817585,-85.8640832,46919
50515,43.0068497,-94.7536197,50515
46914,40.6401467,-86.0914894,46914
50551,42.4481371,-94.7452807,50551
46567,41.4064486,-85.7369014,46567
50558,42.8605339,-94.1914486,50558
51230,43.331808,-96.3000274,51230
50559,43.1627592,-94.3316743,50559
50576,42.824388,-95.1647658,50576
46504,41.2926647,-86.1144616,46504
50609,42.192877,-92.8252199,50609
50632,42.0850501,-92.7053448,50632
46135,39.6455264,-86.8661645,46135
50647,42.6449412,-92.4800094,50647
46068,40.3619214,-86.1045745,46068
50671,42.6261624,-91.8075604,50671
50840,40.7875145,-94.4971174,50840
46011,40.1118143,-85.7311522,46011
50858,41.2042883,-94.3988718,50858
62839,38.6655881,-88.4910803,62839
46552,41.705791,-86.5102805,46552
62366,39.443737,-90.8736209,62366
52045,42.4534016,-90.9391003,52045
62365,39.7879244,-91.175479,62365
43105,39.849656,-82.6161608,43105
43146,39.7735974,-83.1397018,43146
60098,42.3200205,-88.4347609,60098
43153,39.731237,-83.5853856,43153
45869,40.4454004,-84.409246,45869
43316,40.9452585,-83.3756288,43316
45831,41.0944169,-84.263168,45831
43318,40.3119528,-83.9029883,43318
45385,39.6844289,-83.9358377,45385
43358,40.4038318,-83.5345742,43358
43532,41.4469581,-83.9903981,43532
44882,40.9435561,-83.1419575,44882
60548,41.641265,-88.6175975,60548
43533,41.6847372,-84.063502,43533
43543,41.6058668,-84.6343609,43543
44804,41.1036515,-83.5245816,44804
44807,41.0586674,-82.8718186,44807
44857,41.2329969,-82.597409,44857
43130,39.7185516,-82.6050519,43130
45036,39.4443349,-84.2085217,45036
43102,39.6497286,-82.7474741,43102
45302,40.384357,-84.2044517,45302
45318,40.1228059,-84.3611614,45318
43072,40.132661,-83.9583747,43072
45371,39.9385945,-84.1735131,45371
45388,40.3141313,-84.4888811,45388
44818,41.0044822,-83.0268159,44818
43019,40.4940896,-82.5788834,43019
43011,40.3093286,-82.6901358,43011
68960,40.088263,-99.144294,68960
68030,42.32438,-96.4755055,68030
62033,39.1241458,-89.8311442,62033
68033,41.1654726,-96.5383456,68033
61937,39.7087865,-88.6238239,61937
68036,41.3783619,-96.9555329,68036
68040,41.1621508,-96.7051729,68040
61912,39.5264602,-88.0387962,61912
68059,41.0883816,-96.1316538,68059
61755,40.5382336,-89.3416819,61755
68130,41.2290511,-96.2041619,68130
61572,40.7929083,-90.0289507,61572
68322,40.3357688,-97.5674723,68322
60929,40.8635422,-88.3230624,60929
61532,40.3579809,-89.8209812,61532
68406,40.4999982,-97.388682,68406
61526,40.9168523,-89.6174201,61526
68414,40.3389283,-95.6757391,68414
61469,40.9357466,-90.9507462,61469
68635,41.0701009,-97.041246,68635
68728,42.3721039,-96.9723363,68728
61465,41.1906533,-90.477849,61465
68747,42.452563,-97.4601982,68747
61447,40.8556853,-90.7350017,61447
68874,41.6398617,-99.3692893,68874
68936,40.280888,-99.776074,68936
60966,40.7613196,-87.5694417,60966
68325,40.022262,-97.76759,68325
45660,38.9686335,-83.399563,45660
45827,41.0005459,-84.3186123,45827
69334,41.7450996,-103.3252854,69334
61704,40.4719611,-88.9672257,61704
56360,45.8799151,-95.1312046,56360
61732,40.539341,-89.2051033,61732
61743,40.7773433,-88.7761413,61743
56253,44.9713111,-94.8943465,56253
61776,40.5679307,-88.8971713,61776
56123,44.0846742,-95.6457776,56123
61817,40.0668527,-87.7101333,61817
55983,44.2928626,-92.7883835,55983
61821,40.1110456,-88.2744057,61821
55065,44.5443964,-93.027949,55065
62002,38.9089121,-90.1642477,62002
56373,45.8413254,-94.2789883,56373
52773,41.6111701,-90.7555117,52773
62067,38.9224331,-89.9944326,62067
52590,40.6758481,-93.1144709,52590
62080,39.1777443,-89.1369535,62080
52253,41.904413,-91.3680028,52253
62233,37.921772,-89.8228024,62233
62243,38.4234389,-89.9045213,62243
52065,42.5610321,-91.0948065,52065
62280,37.8413164,-89.6611925,62280
52054,42.2974369,-90.6196886,52054
62295,38.2899066,-90.3020585,62295
62314,39.7610548,-90.9327492,62314
52047,42.9587827,-91.3546752,52047
62014,39.0422144,-89.9569958,62014
61540,41.0284778,-89.3825339,61540
61484,40.3017584,-90.4386839,61484
56536,46.9108606,-96.505206,56536
45858,41.0993447,-83.7959412,45858
69122,41.0564432,-102.0722543,69122
60914,41.1715705,-87.8749935,60914
60962,40.6088691,-88.189601,60962
69032,40.514376,-101.017408,69032
61019,42.4492203,-89.4041914,61019
68937,40.6162288,-99.8531776,68937
61024,42.4252803,-89.31355,61024
61039,42.2023186,-89.4826549,61039
68875,41.467151,-98.695936,68875
61072,42.4500415,-89.0792931,61072
61273,41.3554615,-90.3913431,61273
68870,40.825437,-99.1606539,68870
61274,41.366526,-90.2463843,61274
61314,41.3183144,-89.6759991,61314
68858,40.955846,-99.381441,68858
61326,41.2624537,-89.2325437,61326
61375,41.0523872,-89.2506113,61375
68812,40.8277378,-99.2571309,68812
61427,40.5006337,-90.1862228,61427
68780,42.6011351,-99.1425272,68780
61460,40.7742084,-90.8308944,61460
68723,42.249167,-97.2002139,68723
61466,41.1010845,-90.4847253,61466
61474,40.7331222,-90.382182,61474
68316,41.0054444,-97.6075216,68316
61475,40.5655538,-90.7482037,61475
62214,38.3768126,-89.5935512,62214
43103,39.7157705,-82.9826585,43103
62618,39.9994925,-90.4194005,62618
43003,40.4033649,-82.959097,43003
52320,41.9952318,-91.1513191,52320
50323,41.6290594,-93.7922911,50323
52336,42.0537068,-91.4467505,52336
50236,42.1592761,-93.5021535,50236
52362,42.0535627,-90.9971563,52362
52650,40.9381418,-91.1918072,52650
50206,42.2415229,-93.2015557,50206
55049,44.1643599,-93.2447184,55049
50056,42.0071794,-93.3212249,50056
55360,44.8865859,-93.893449,55360
55951,43.5227798,-92.5193898,55951
55954,43.5276525,-91.7634811,55954
50448,43.3574067,-93.2403201,50448
47948,40.7657729,-87.2988349,47948
47438,39.1768537,-87.2002618,47438
55974,43.5656125,-91.634864,55974
47384,39.9015018,-85.557453,47384
56023,43.7777847,-93.9997489,56023
56096,44.2271726,-93.5843819,56096
47342,40.3197471,-85.519965,47342
56127,43.5514272,-94.7640262,56127
47340,40.1724249,-85.1396398,47340
56161,43.7384569,-95.3257736,56161
47265,39.0022373,-85.6368492,47265
56212,45.134425,-96.29649,56212
56227,45.287609,-96.171964,56227
55956,44.2680271,-92.5626273,55956
47164,38.4039078,-86.0887132,47164
52225,42.0170274,-92.3121075,52225
52212,42.1059143,-91.1094088,52212
52206,41.9901198,-91.906672,52206
50476,43.4394694,-92.7733177,50476
51653,40.8905326,-95.675429,51653
50544,42.2639113,-94.1873536,50544
50561,42.4072498,-94.7835937,50561
51649,40.8602038,-95.5524428,51649
50599,42.5650281,-93.8305902,50599
51565,41.6503118,-95.5226114,51565
50863,40.8525766,-94.1950006,50863
51558,41.9184079,-95.8637061,51558
51004,42.3772778,-95.8749938,51004
51006,42.3015021,-95.6034699,51006
50449,43.0019999,-93.5892381,50449
51549,41.223035,-95.4120916,51549
51540,41.0108277,-95.493296,51540
51431,42.3472753,-95.3728669,51431
51526,41.3711258,-95.8645569,51526
51108,42.5465713,-96.360836,51108
51531,41.5836832,-95.0910337,51531
51037,42.8139523,-95.6705302,51037
51557,41.7150782,-96.0154379,51557
51573,40.9871103,-95.09551,51573
50837,41.2265702,-94.6675447,50837
52053,42.6169089,-90.958524,52053
50556,43.44292,-94.1938452,50556
52209,41.8840327,-92.06417,52209
51036,42.9434288,-96.1733012,51036
50460,43.1910735,-92.7035256,50460
56249,45.2860405,-95.8744006,56249
56262,45.091205,-95.8355269,56262
68710,42.4304123,-96.8365556,68710
62674,39.437798,-90.0111908,62674
68757,42.6509096,-96.8844668,68757
62649,39.3513029,-90.0444487,62649
68777,42.8224423,-98.6298479,68777
62643,40.2444532,-89.4459007,62643
68790,42.1639042,-97.1884669,68790
68834,41.006422,-99.642874,68834
62627,40.0674128,-90.137889,62627
68838,41.212693,-98.658289,68838
68852,41.155449,-99.151718,68852
62567,39.6353554,-89.189297,62567
68667,41.1020489,-97.3130675,68667
68932,40.2955851,-98.7318492,68932
68942,40.1141657,-98.3380626,68942
68943,40.0149053,-97.9262528,68943
62515,39.8531347,-89.3911252,62515
68972,40.099393,-98.767571,68972
62376,40.1030248,-91.3780479,62376
69038,40.658081,-100.626428,69038
69043,40.15021,-101.228993,69043
62294,38.7232555,-89.8860327,62294
69127,41.1441578,-101.926845,69127
62262,38.9313048,-89.2889114,62262
69156,41.2193657,-103.3252074,69156
69343,42.7598071,-102.1947921,69343
62539,39.8411103,-89.2650705,62539
46928,40.4112262,-85.6373368,46928
62677,39.8547127,-89.8314457,62677
68517,40.9130525,-96.6208131,68517
46787,41.0891613,-85.6239352,46787
56327,45.7864316,-95.5823019,56327
46783,40.9738061,-85.3061167,46783
56345,45.9777684,-94.3714847,56345
56470,46.9599306,-95.036994,56470
46723,41.2209557,-85.2779921,46723
56545,47.4026179,-96.249386,56545
46711,40.6552056,-84.9412644,46711
56594,46.5628102,-96.7347545,56594
56757,48.4413659,-96.8043482,56757
46701,41.3632947,-85.4447856,46701
68017,41.0432876,-96.600811,68017
68527,40.8417239,-96.5865886,68527
46390,41.4255554,-86.8739425,46390
46349,41.1368582,-87.3873207,46349
68037,40.9904707,-96.1530846,68037
68041,41.2251228,-96.4888296,68041
46341,41.3328248,-87.2044609,46341
68073,41.2323504,-96.4038201,68073
68377,40.2020949,-97.0391068,68377
46147,39.9499386,-86.6224671,46147
68409,40.9143754,-95.9248544,68409
68416,40.4136566,-97.4520406,68416
46044,40.2165537,-85.778582,46044
68455,40.8105616,-95.904423,68455
62808,38.3168062,-89.1945236,62808
68034,41.4618751,-96.2007396,68034
50458,43.1468112,-93.0135803,50458
52228,41.9153524,-91.8000727,52228
50278,42.1143961,-93.285933,50278
68863,40.7357079,-99.5407723,68863
61525,40.8313678,-89.6460288,61525
61528,40.77433,-89.7359002,61528
68770,42.5416532,-96.6928803,68770
61731,40.5894965,-88.4908413,61731
68768,41.9884747,-97.0800829,68768
61770,40.4297631,-88.5395134,61770
61864,39.9947928,-88.1553481,61864
68736,42.7188428,-97.3203119,68736
61865,40.2993285,-87.8155121,61865
62049,39.1511432,-89.4895222,62049
68725,42.208463,-98.7517979,68725
61523,40.8925041,-89.519364,61523
62063,39.1846995,-90.1353608,62063
62082,39.4944595,-90.3697833,62082
68512,40.73865,-96.6929599,68512
62237,38.1878424,-89.5996595,62237
62274,38.0870429,-89.3893622,62274
68461,40.779756,-96.5796144,68461
62320,40.0179387,-91.0859996,62320
68447,40.1712853,-96.0921091,68447
62338,39.9723388,-91.2533815,62338
62458,39.0252439,-88.8517284,62458
68415,40.0527153,-96.7865178,68415
62460,38.5910877,-87.6624061,62460
68342,40.1116347,-96.9594997,68342
68627,41.5597396,-98.1449597,68627
62467,39.1307658,-88.4702126,62467
61441,40.3386638,-90.2930585,61441
61436,40.8498269,-90.2289557,61436
45135,39.3490775,-83.5449869,45135
45845,40.3317137,-84.3790377,45845
45107,39.2815713,-83.9789568,45107
45879,41.1162306,-84.5667949,45879
44691,40.8074408,-81.9461034,44691
60111,42.0178395,-88.8044336,60111
60145,42.0968156,-88.7665748,60145
43332,40.5859204,-83.3815765,43332
60416,41.2869261,-88.2841557,60416
60543,41.687416,-88.3348525,60543
43314,40.616188,-82.9941263,43314
60919,40.9238504,-88.2124292,60919
69020,40.249539,-100.306922,69020
43310,40.5177161,-83.7877244,43310
61085,42.3470637,-90.0280005,61085
43106,39.6378424,-83.3975455,43106
61234,41.4105772,-89.9237062,61234
43045,40.1593849,-83.44212,43045
61259,41.3887884,-90.8877775,61259
43015,40.293512,-83.0683805,43015
61262,41.2826179,-90.3456107,61262
61319,41.0092825,-88.7634862,61319
69154,41.4125427,-102.3485556,69154
61360,41.3252737,-88.6097958,61360
61435,40.9849251,-90.5778057,61435
69029,40.714598,-100.205771,69029
61038,42.2556939,-88.7382924,61038
68062,42.177563,-96.7016011,68062
62468,39.2741493,-88.2784029,62468
62531,39.6637812,-89.3833336,62531
55920,44.0328501,-92.6440872,55920
47108,38.6447257,-86.2592393,47108
47320,40.2949914,-85.2506216,47320
55370,44.781858,-94.0459341,55370
47326,40.5472056,-84.9528797,47326
55368,44.7659841,-93.9257717,55368
47327,39.8197373,-85.1729429,47327
55325,45.0840703,-94.3199655,55325
47345,39.8937734,-85.0451413,47345
47356,40.0425428,-85.5237987,47356
55018,44.4301084,-92.982808,55018
47567,38.4663284,-87.2932866,47567
46974,40.9297123,-85.9220924,46974
52769,41.5782564,-90.8524786,52769
52753,41.6105188,-90.3741976,52753
47802,39.3992753,-87.3963782,47802
52640,41.0992107,-91.2768562,52640
47840,39.4106758,-87.0656405,47840
52623,40.8540514,-91.3315454,52623
47951,40.7682652,-87.4482257,47951
52255,41.8506436,-90.9590989,52255
50070,41.4990793,-94.2791518,50070
50124,41.8799036,-93.5978032,50124
52254,41.9413241,-90.7823696,52254
50214,41.4698382,-93.0495841,50214
52231,41.3566953,-92.0519621,52231
47638,38.0833821,-87.7526835,47638
56021,44.2756058,-94.3320127,56021
46797,41.1317997,-84.8687696,46797
56027,43.4854724,-94.11398,56027
68028,41.1390752,-96.2424104,68028
62571,39.3877419,-88.961663,62571
62655,40.1638134,-90.0019501,62655
68019,41.7659974,-96.3703715,68019
62673,40.0875998,-89.9765056,62673
56573,46.6013443,-95.5658446,56573
62824,38.6883234,-88.3607279,62824
56522,46.135519,-96.3440679,56522
62895,38.342323,-88.5908971,62895
46064,39.9948896,-85.7482119,46064
56517,47.546804,-96.533677,56517
46065,40.4267935,-86.6122799,46065
56385,45.7115505,-95.2287335,56385
46118,39.6663044,-86.5165846,46118
46126,39.6191693,-85.8955132,46126
56252,45.1955882,-95.3094436,56252
46186,39.8816568,-85.6508734,46186
56245,44.6971073,-95.6486,56245
46501,41.2182827,-86.2508404,46501
56157,44.3922266,-95.9306287,56157
46526,41.5705734,-85.8484767,46526
46740,40.5976398,-84.9708948,46740
56136,44.505761,-96.426889,56136
46777,40.8903302,-85.1550094,46777
46791,40.8371348,-85.2681121,46791
56054,44.4388406,-94.3794775,56054
46795,41.5488904,-85.3609514,46795
61877,40.0032395,-88.0805937,61877
43050,,,43050
61761,,,61761
43128,,,43128
51350,,,51350
51440,,,51440
51467,,,51467
51342,,,51342
51572,,,51572
51645,,,51645
51243,,,51243
52039,,,52039
52151,,,52151
51060,,,51060
52208,,,52208
52229,,,52229
51106,,,51106
50857,,,50857
50607,,,50607
52630,,,52630
52645,,,52645
50577,,,50577
52731,,,52731
55019,,,55019
50567,,,50567
55040,,,55040
50542,,,50542
55302,,,55302
50484,,,50484
55324,,,55324
52530,,,52530
50266,,,50266
51544,,,51544
50836,,,50836
50072,,,50072
50117,,,50117
55985,,,55985
50134,,,50134
50139,,,50139
55955,,,55955
55910,,,55910
50149,,,50149
50153,,,50153
55338,,,55338
52748,,,52748
50229,,,50229
51049,,,51049
50238,,,50238
50250,,,50250
50455,,,50455
52222,,,52222
50516,,,50516
52217,,,52217
50531,,,50531
51646,,,51646
50562,,,50562
50603,,,50603
51636,,,51636
50830,,,50830
51545,,,51545
52540,,,52540
55944,,,55944
55971,,,55971
50258,,,50258
47330,,,47330
68064,,,68064
68067,,,68067
46950,,,46950
68324,,,68324
68327,,,68327
46818,,,46818
68344,,,68344
46706,,,46706
68442,,,68442
46538,,,46538
68516,,,68516
68044,,,68044
46310,,,46310
46106,,,46106
68934,,,68934
68948,,,68948
46050,,,46050
69024,,,69024
69046,,,69046
62885,,,62885
69145,,,69145
62871,,,62871
69358,,,69358
69360,,,69360
62668,,,62668
68842,,,68842
56590,,,56590
47357,,,47357
56551,,,56551
56071,,,56071
50232,,,50232
56139,,,56139
56141,,,56141
50164,,,50164
56155,,,56155
50120,,,50120
56165,,,56165
50063,,,50063
56224,,,56224
47990,,,47990
56257,,,56257
56270,,,56270
47952,,,47952
56274,,,56274
47846,,,47846
56309,,,56309
56315,,,56315
47725,,,47725
56316,,,56316
47666,,,47666
56331,,,56331
47558,,,47558
56401,,,56401
56542,,,56542
47528,,,47528
56546,,,56546
56034,,,56034
55069,,,55069
50034,,,50034
50021,,,50021
61279,,,61279
61054,,,61054
61242,,,61242
61089,,,61089
61101,,,61101
61067,,,61067
61368,,,61368
61051,,,61051
61370,,,61370
61410,,,61410
61018,,,61018
61418,,,61418
61031,,,61031
60941,,,60941
60140,,,60140
61721,,,61721
45844,,,45844
61723,,,61723
45810,,,45810
61749,,,61749
45346,,,45346
61844,,,61844
61859,,,61859
45335,,,45335
61875,,,61875
44875,,,44875
61614,,,61614
61883,,,61883
61030,,,61030
61012,,,61012
43143,,,43143
61759,,,61759
43148,,,43148
43506,,,43506
61531,,,61531
44805,,,44805
44827,,,44827
44854,,,44854
61476,,,61476
45068,,,45068
61472,,,61472
45123,,,45123
61284,,,61284
45311,,,45311
45337,,,45337
61453,,,61453
45832,,,45832
61428,,,61428
45894,,,45894
61379,,,61379
60119,,,60119
60479,,,60479
61373,,,61373
60922,,,60922
60952,,,60952
61349,,,61349
61470,,,61470
61911,,,61911
43357,,,43357
61943,,,61943
46759,,,46759
46781,,,46781
68430,,,68430
46932,,,46932
68404,,,68404
46940,,,46940
46953,,,46953
68349,,,68349
46986,,,46986
68330,,,68330
47042,,,47042
47355,,,47355
68463,,,68463
68317,,,68317
68007,,,68007
47660,,,47660
47847,,,47847
56586,,,56586
47850,,,47850
56553,,,56553
47874,,,47874
47882,,,47882
56347,,,56347
47957,,,47957
47959,,,47959
56186,,,56186
47634,,,47634
46574,,,46574
46532,,,46532
68621,,,68621
43040,,,43040
62032,,,62032
62069,,,62069
69165,,,69165
62271,,,62271
69041,,,69041
62324,,,62324
62354,,,62354
69034,,,69034
62414,,,62414
68961,,,68961
62501,,,62501
68925,,,68925
62538,,,62538
62549,,,62549
68853,,,68853
62875,,,62875
68823,,,68823
62907,,,62907
62910,,,62910
68810,,,68810
62979,,,62979
46070,,,46070
68638,,,68638
46382,,,46382
68628,,,68628
46391,,,46391
56121,,,56121
45648,,,45648
55089,,,55089
61872,,,61872
68655,,,68655
56585,,,56585
68760,,,68760
56579,,,56579
68761,,,68761
56352,,,56352
68789,,,68789
68878,,,68878
56288,,,56288
68946,,,68946
56243,,,56243
56138,,,56138
68444,,,68444
43067,,,43067
43074,,,43074
43080,,,43080
56026,,,56026
43315,,,43315
56019,,,56019
43320,,,43320
43345,,,43345
55964,,,55964
43416,,,43416
55949,,,55949
43451,,,43451
43522,,,43522
56037,,,56037
55934,,,55934
56762,,,56762
68428,,,68428
69125,,,69125
56501,,,56501
69045,,,69045
56511,,,56511
56516,,,56516
68940,,,68940
56548,,,56548
68735,,,68735
56552,,,56552
68665,,,68665
56723,,,56723
68641,,,68641
68439,,,68439
56735,,,56735
68366,,,68366
68069,,,68069
68116,,,68116
68070,,,68070
68345,,,68345
68048,,,68048
68368,,,68368
68029,,,68029
68372,,,68372
68375,,,68375
68015,,,68015
68401,,,68401
68055,,,68055
56466,,,56466
43526,,,43526
55329,,,55329
45896,,,45896
51020,,,51020
60034,,,60034
60423,,,60423
51005,,,51005
60545,,,60545
50680,,,50680
60912,,,60912
60949,,,60949
50653,,,50653
61015,,,61015
61257,,,61257
51023,,,51023
50586,,,50586
61335,,,61335
50570,,,50570
50546,,,50546
61411,,,61411
61413,,,61413
50532,,,50532
61437,,,61437
50528,,,50528
61720,,,61720
61722,,,61722
50524,,,50524
61725,,,61725
61312,,,61312
43802,,,43802
45877,,,45877
45871,,,45871
43811,,,43811
52721,,,52721
44003,,,44003
52656,,,52656
44423,,,44423
44609,,,44609
52211,,,52211
44618,,,44618
44654,,,44654
52159,,,52159
44657,,,44657
44864,,,44864
51234,,,51234
52132,,,52132
45317,,,45317
52078,,,52078
45326,,,45326
52037,,,52037
45327,,,45327
45338,,,45338
51575,,,51575
45347,,,45347
51571,,,51571
45644,,,45644
51466,,,51466
45865,,,45865
45040,,,45040
56379,,,56379
43570,,,43570
56358,,,56358
51551,,,51551
50046,,,50046
51525,,,51525
50061,,,50061
51449,,,51449
50064,,,50064
50148,,,50148
51448,,,51448
50213,,,50213
51360,,,51360
50225,,,50225
51357,,,51357
50028,,,50028
50240,,,50240
51235,,,51235
50473,,,50473
50520,,,50520
51014,,,51014
50557,,,50557
50854,,,50854
50565,,,50565
50611,,,50611
50670,,,50670
50622,,,50622
50578,,,50578
50652,,,50652
50444,,,50444
50530,,,50530
50011,,,50011
50009,,,50009
46816,,,46816
56014,,,56014
46990,,,46990
47003,,,47003
55987,,,55987
47023,,,47023
47147,,,47147
55970,,,55970
47229,,,47229
47380,,,47380
55909,,,55909
47383,,,47383
52046,,,52046
55307,,,55307
52586,,,52586
47424,,,47424
47597,,,47597
52333,,,52333
47616,,,47616
47715,,,47715
52223,,,52223
47879,,,47879
52201,,,52201
47885,,,47885
47994,,,47994
52049,,,52049
47387,,,47387
50848,,,50848
50859,,,50859
50519,,,50519
55063,,,55063
61754,,,61754
55309,,,55309
55376,,,55376
61448,,,61448
55925,,,55925
61301,,,61301
55947,,,55947
60954,,,60954
56016,,,56016
60556,,,60556
56050,,,56050
55044,,,55044
60541,,,60541
56147,,,56147
60401,,,60401
56281,,,56281
60146,,,60146
56303,,,56303
45851,,,45851
56304,,,56304
56311,,,56311
45840,,,45840
56314,,,56314
56324,,,56324
45502,,,45502
56069,,,56069
62612,,,62612
52756,,,52756
52739,,,52739
51548,,,51548
50478,,,50478
51556,,,51556
50230,,,50230
51630,,,51630
51650,,,51650
50171,,,50171
52042,,,52042
52133,,,52133
50035,,,50035
52170,,,52170
47971,,,47971
52550,,,52550
47834,,,47834
52565,,,52565
52573,,,52573
47234,,,47234
52576,,,52576
47006,,,47006
52580,,,52580
52593,,,52593
62880,,,62880
52621,,,52621
52649,,,52649
62801,,,62801
52729,,,52729
62670,,,62670
50518,,,50518
56149,,,56149
61730,,,61730
61812,,,61812
50226,,,50226
51242,,,51242
47970,,,47970
51528,,,51528
47906,,,47906
51647,,,51647
51648,,,51648
47220,,,47220
52003,,,52003
46992,,,46992
52050,,,52050
52079,,,52079
51007,,,51007
46913,,,46913
46356,,,46356
52318,,,52318
52334,,,52334
46151,,,46151
52340,,,52340
62685,,,62685
52403,,,52403
61458,,,61458
52544,,,52544
52553,,,52553
61048,,,61048
52572,,,52572
52203,,,52203
60942,,,60942
50535,,,50535
50545,,,50545
47926,,,47926
55024,,,55024
47955,,,47955
47967,,,47967
52755,,,52755
47974,,,47974
52585,,,52585
50029,,,50029
50042,,,50042
52563,,,52563
50066,,,50066
52322,,,52322
50582,,,50582
50103,,,50103
51601,,,51601
50222,,,50222
51527,,,51527
50233,,,50233
51430,,,51430
50265,,,50265
50312,,,50312
50658,,,50658
50446,,,50446
50602,,,50602
50470,,,50470
50566,,,50566
50211,,,50211
47862,,,47862
52726,,,52726
52730,,,52730
56567,,,56567
56167,,,56167
56568,,,56568
56144,,,56144
56581,,,56581
56044,,,56044
56742,,,56742
56748,,,56748
55963,,,55963
56750,,,56750
68135,,,68135
55921,,,55921
56543,,,56543
68154,,,68154
68321,,,68321
68328,,,68328
52777,,,52777
68433,,,68433
52501,,,52501
68437,,,68437
52330,,,52330
68441,,,68441
52314,,,52314
68445,,,68445
52210,,,52210
68452,,,68452
55066,,,55066
43420,,,43420
56235,,,56235
68367,,,68367
43326,,,43326
52746,,,52746
69341,,,69341
52768,,,52768
68955,,,68955
52806,,,52806
68950,,,68950
55068,,,55068
68784,,,68784
55080,,,55080
55352,,,55352
68783,,,68783
56535,,,56535
55395,,,55395
55744,,,55744
68714,,,68714
55962,,,55962
56170,,,56170
68663,,,68663
56228,,,56228
56336,,,56336
68631,,,68631
56340,,,56340
56382,,,56382
68378,,,68378
56515,,,56515
68752,,,68752
55936,,,55936
47842,,,47842
47665,,,47665
62426,,,62426
62560,,,62560
62440,,,62440
62477,,,62477
62446,,,62446
62471,,,62471
62452,,,62452
62518,,,62518
62449,,,62449
62520,,,62520
62278,,,62278
62555,,,62555
62373,,,62373
62629,,,62629
62661,,,62661
62025,,,62025
62667,,,62667
62888,,,62888
61843,,,61843
62896,,,62896
61802,,,61802
62898,,,62898
61565,,,61565
62901,,,62901
61438,,,61438
62951,,,62951
62257,,,62257
46001,,,46001
62642,,,62642
62810,,,62810
61816,,,61816
50157,,,50157
61830,,,61830
50156,,,50156
61839,,,61839
61846,,,61846
50130,,,50130
61876,,,61876
50048,,,50048
61882,,,61882
47987,,,47987
61932,,,61932
62361,,,62361
47909,,,47909
47838,,,47838
62083,,,62083
62086,,,62086
47561,,,47561
62091,,,62091
46929,,,46929
62216,,,62216
46917,,,46917
62255,,,62255
62281,,,62281
62869,,,62869
62285,,,62285
62045,,,62045
61414,,,61414
46035,,,46035
61334,,,61334
47112,,,47112
47165,,,47165
68413,,,68413
47170,,,47170
47260,,,47260
68358,,,68358
47283,,,47283
68333,,,68333
47334,,,47334
47336,,,47336
68008,,,68008
47341,,,47341
68420,,,68420
47346,,,47346
47352,,,47352
47385,,,47385
56361,,,56361
47386,,,47386
56339,,,56339
47471,,,47471
56291,,,56291
47513,,,47513
47519,,,47519
56263,,,56263
47578,,,47578
56090,,,56090
56514,,,56514
46979,,,46979
68640,,,68640
46941,,,46941
46049,,,46049
61285,,,61285
46055,,,46055
46062,,,46062
46128,,,46128
60963,,,60963
46160,,,46160
46162,,,46162
60927,,,60927
46167,,,46167
60550,,,60550
46181,,,46181
46182,,,46182
60447,,,60447
46303,,,46303
60178,,,60178
46360,,,46360
46554,,,46554
45850,,,45850
46571,,,46571
45833,,,45833
46580,,,46580
46764,,,46764
68846,,,68846
46788,,,46788
46910,,,46910
68666,,,68666
50271,,,50271
46798,,,46798
56174,,,56174
46794,,,46794
62633,,,62633
51354,,,51354
62712,,,62712
51047,,,51047
62807,,,62807
62817,,,62817
51024,,,51024
62823,,,62823
50833,,,50833
62833,,,62833
50624,,,50624
62849,,,62849
51436,,,51436
62850,,,62850
62882,,,62882
50571,,,50571
62930,,,62930
50456,,,50456
46039,,,46039
46057,,,46057
50051,,,50051
46120,,,46120
50026,,,50026
46127,,,46127
50020,,,50020
46161,,,46161
50575,,,50575
47980,,,47980
62621,,,62621
51533,,,51533
55990,,,55990
62011,,,62011
55939,,,55939
62015,,,62015
55371,,,55371
62017,,,62017
62081,,,62081
55334,,,55334
62094,,,62094
52658,,,52658
62097,,,62097
62260,,,62260
62573,,,62573
52601,,,52601
52591,,,52591
62268,,,62268
52073,,,52073
62343,,,62343
62346,,,62346
52038,,,52038
62378,,,62378
62433,,,62433
51652,,,51652
62535,,,62535
51536,,,51536
62553,,,62553
62265,,,62265
